! note: initial lines of file can contain comments
!
            52 -- model for mesa/star, with angular velocities (omega), with convection velocities (conv_vel). cgs units. lnd=ln(density), lnT=ln(temperature), lnR=ln(radius), L=luminosity, dq=fraction of total mstar in cell; remaining cols are mass fractions.

                          M/Msun      2.3280711222540468D+01
                    model_number                            2908
                        star_age      5.0480109868242461D+06
                       initial_z      2.1789999999999999D-03
                        n_shells                            2562
                        net_name   'basic2.net'
                         species                              10

                lnd                        lnT                        lnR                          L                         dq                      omega                   conv_vel                   h1                         he3                        he4                        c12                        n14                        o16                        ne20                       mg24                       ca40                       fe56     
  775    -1.3292485714089914D+00     1.6876034112910227D+01     2.5285347996708500D+01     2.7004042896574551D+39     7.9447022655265939D-05     6.4030042563055076D-06     3.0944250499542924D-05     1.7675810912617262D-01     1.9467531171284823D-08     8.2116858711621301D-01     1.4546019890328587D-05     1.2258745192028970D-03     2.5741590724696252D-05     2.0616156487931576D-04     9.4403532751411063D-05     2.5751234175968211D-04     2.4904472087510245D-04 
  776    -1.3209619173062523D+00     1.6878729302358408D+01     2.5284086785566310D+01     2.7004074542313860D+39     7.9447022655255530D-05     6.4033651827910187D-06     3.0635419685249636D-05     1.7675745942054792D-01     1.9351189296722722D-08     8.2116922740239708D-01     1.4488969436660998D-05     1.2259408860870870D-03     2.5741810076535776D-05     2.0616156487931562D-04     9.4403532751411063D-05     2.5751234175968162D-04     2.4904472087510196D-04 
  777    -1.3127245045600923D+00     1.6881408694926214D+01     2.5282831251601387D+01     2.7004106134033944D+39     7.9447022655252057D-05     6.4036706687156383D-06     3.0331328160754700D-05     1.7675681073259601D-01     1.9234376330057564D-08     8.2116986670027092D-01     1.4432094859497048D-05     1.2260070448443369D-03     2.5742032787192408D-05     2.0616156487931562D-04     9.4403532751411010D-05     2.5751234175968202D-04     2.4904472087510240D-04 
  778    -1.3045356759716455D+00     1.6884072491880710D+01     2.5281581328875994D+01     2.7004137672626549D+39     7.9447022655279813D-05     6.4039265796158222D-06     3.0031917098825240D-05     1.7675616288882689D-01     1.9117148880719563D-08     8.2117050518771428D-01     1.4375422897739080D-05     1.2260729642034520D-03     2.5742258943416622D-05     2.0616156487931593D-04     9.4403532751411081D-05     2.5751234175968189D-04     2.4904472087510232D-04 
  779    -1.2963947824212422D+00     1.6886720890786413D+01     2.5280336952682813D+01     2.7004169159051629D+39     7.9447022655276340D-05     6.4041498427875325D-06     2.9737051444938051D-05     1.7675551569804317D-01     1.8999554835779285D-08     8.2117114305989122D-01     1.4318977718428779D-05     1.2261386158880835D-03     2.5742488638401308D-05     2.0616156487931593D-04     9.4403532751411134D-05     2.5751234175968202D-04     2.4904472087510240D-04 
  780    -1.2883011826154702D+00     1.6889354085386402D+01     2.5279098059520106D+01     2.7004200594914880D+39     7.9447022655272876D-05     6.4043366007821953D-06     2.9446558476712848D-05     1.7675486902219676D-01     1.8881646596254368D-08     8.2117178045937908D-01     1.4262786858220161D-05     1.2262039677076852D-03     2.5742721945876088D-05     2.0616156487931558D-04     9.4403532751410992D-05     2.5751234175968180D-04     2.4904472087510218D-04 
  781    -1.2802542432904895D+00     1.6891972265555406D+01     2.5277864587067631D+01     2.7004231981887585D+39     7.9447022655272876D-05     6.4044884548927898D-06     2.9160330870787895D-05     1.7675422275938674D-01     1.8763478080985283D-08     8.2117241749298219D-01     1.4206880112550164D-05     1.2262689848461254D-03     2.5742958928513148D-05     2.0616156487931545D-04     9.4403532751410956D-05     2.5751234175968154D-04     2.4904472087510192D-04 
  782    -1.2742349274931759D+00     1.6893925414724080D+01     2.5276636474162748D+01     2.7004263321678996D+39     3.9723511327632969D-05     6.4046332839379758D-06     2.8878270661205021D-05     1.7675373826546492D-01     1.8674687658130865D-08     8.2117289510373865D-01     1.4165183634024412D-05     1.2263174727166723D-03     2.5743139492506954D-05     2.0616156487931553D-04     9.4403532751410992D-05     2.5751234175968162D-04     2.4904472087510205D-04 
  783    -1.2702459467746076D+00     1.6895223417574412D+01     2.5276024415438378D+01     2.7004278971818438D+39     3.9723511327631232D-05     6.4047144779535125D-06     2.8738363770565671D-05     1.7675341529861572D-01     1.8615442757026553D-08     8.2117321349552021D-01     1.4137468663208540D-05     1.2263497006511034D-03     2.5743260841323589D-05     2.0616156487931558D-04     9.4403532751410956D-05     2.5751234175968176D-04     2.4904472087510214D-04 
  784    -1.2642978393997386D+00     1.6897164318960646D+01     2.5275413674146047D+01     2.7004294610560872D+39     7.9447022655257262D-05     6.4048094409410278D-06     2.8599702151339796D-05     1.7675293086626721D-01     1.8526505412369818D-08     8.2117369108688631D-01     1.4096026620990147D-05     1.2263978891005471D-03     2.5743444353862989D-05     2.0616156487931571D-04     9.4403532751410992D-05     2.5751234175968202D-04     2.4904472087510240D-04 
  785    -1.2563871876344907D+00     1.6899738559046495D+01     2.5274196101427630D+01     2.7004325859289162D+39     7.9447022655269403D-05     6.4050374740988003D-06     2.8326122888843876D-05     1.7675228497499995D-01     1.8407781819869349D-08     8.2117432791998314D-01     1.4041151625523980D-05     1.2264616922288782D-03     2.5743693115335974D-05     2.0616156487931553D-04     9.4403532751410974D-05     2.5751234175968167D-04     2.4904472087510209D-04 
  786    -1.2485207774786128D+00     1.6902298508998176D+01     2.5272983711450933D+01     2.7004357064385602D+39     7.9447022655269403D-05     6.4053138086217735D-06     2.8056058669685119D-05     1.7675163914689699D-01     1.8288982791082197D-08     8.2117496476147913D-01     1.3986708716723925D-05     1.2265249875878039D-03     2.5743946071134611D-05     2.0616156487931549D-04     9.4403532751410974D-05     2.5751234175968136D-04     2.4904472087510178D-04 
  787    -1.2406980485154781D+00     1.6904844341566653D+01     2.5271776447412230D+01     2.7004388226927860D+39     7.9447022655262466D-05     6.4056295661119628D-06     2.7790745715567393D-05     1.7675099334857431D-01     1.8170152410522026D-08     8.2117560165065217D-01     1.3932733572052300D-05     1.2265877334933681D-03     2.5744203290116343D-05     2.0616156487931571D-04     9.4403532751411063D-05     2.5751234175968202D-04     2.4904472087510240D-04 
  788    -1.2329184654543698D+00     1.6907376226175769D+01     2.5270574253513058D+01     2.7004419348064985D+39     7.9447022655258994D-05     6.4059807928418619D-06     2.7532163788705283D-05     1.7675034745905509D-01     1.8051313080541774D-08     8.2117623871180569D-01     1.3879246302421961D-05     1.2266499064604992D-03     2.5744464797754114D-05     2.0616156487931549D-04     9.4403532751411010D-05     2.5751234175968189D-04     2.4904472087510232D-04 
  789    -1.2251815128502265D+00     1.6909894329332906D+01     2.5269377074918701D+01     2.7004450428716131D+39     7.9447022655258994D-05     6.4063883808189352D-06     2.7275467041948164D-05     1.7674970142735862D-01     1.7932497987214954D-08     8.2117687600034514D-01     1.3826273660738388D-05     1.2267114752744538D-03     2.5744730597440326D-05     2.0616156487931571D-04     9.4403532751411134D-05     2.5751234175968185D-04     2.4904472087510227D-04 
  790    -1.2174866937481350D+00     1.6912398814371771D+01     2.5268184857723716D+01     2.7004481469603383D+39     7.9447022655262466D-05     6.4068126826830527D-06     2.7018788023635034D-05     1.7674905517627752D-01     1.7813734948033507D-08     8.2117751359858424D-01     1.3773846504863576D-05     1.2267724038692862D-03     2.5745000763542207D-05     2.0616156487931567D-04     9.4403532751411098D-05     2.5751234175968202D-04     2.4904472087510236D-04 
  791    -1.2098335310540067D+00     1.6914889841669693D+01     2.5266997548919625D+01     2.7004512470722374D+39     7.9447022655269403D-05     6.4072143246173896D-06     2.6766080396295115D-05     1.7674840887622604D-01     1.7695095997388612D-08     8.2117815134523741D-01     1.3722020052315777D-05     1.2268326278098888D-03     2.5745275312806703D-05     2.0616156487931522D-04     9.4403532751410921D-05     2.5751234175968158D-04     2.4904472087510192D-04 
  792    -1.2022215582155377D+00     1.6917367568733954D+01     2.5265815096361556D+01     2.7004543431926131D+39     7.9447022655269403D-05     6.4076163997936994D-06     2.6510795834851212D-05     1.7674776220113468D-01     1.7576557740343037D-08     8.2117878956879621D-01     1.3670808869259618D-05     1.2268921299002206D-03     2.5745554476260563D-05     2.0616156487931549D-04     9.4403532751411027D-05     2.5751234175968154D-04     2.4904472087510187D-04 
  793    -1.1965264421334751D+00     1.6919216574278133D+01     2.5264637448746425D+01     2.7004574353486434D+39     3.9723511327664194D-05     6.4080273717546516D-06     2.6290576924049804D-05     1.7674727837090397D-01     1.7488017563759125D-08     8.2117926715924092D-01     1.3632997981971268D-05     1.2269360568992442D-03     2.5745766690635329D-05     2.0616156487931549D-04     9.4403532751411045D-05     2.5751234175968185D-04     2.4904472087510218D-04 
  794    -1.1927509837792598D+00     1.6920445606914647D+01     2.5264050416768752D+01     2.7004589797405604D+39     3.9723511327662457D-05     6.4082362954906715D-06     2.6142372455483404D-05     1.7674695448974009D-01     1.7428795597181691D-08     8.2117958689096450D-01     1.3607853302470005D-05     1.2269652671042856D-03     2.5745909827244761D-05     2.0616156487931562D-04     9.4403532751411063D-05     2.5751234175968225D-04     2.4904472087510258D-04 
  795    -1.1871193389714054D+00     1.6922283734237886D+01     2.5263464567134752D+01     2.7004605231407343D+39     7.9447022655330119D-05     6.4084516902858004D-06     2.6020747361170006D-05     1.7674646770225694D-01     1.7339857676046528D-08     8.2118006748208340D-01     1.3570303911700889D-05     1.2270088851180471D-03     2.5746126506682820D-05     2.0616156487931567D-04     9.4403532751411098D-05     2.5751234175968229D-04     2.4904472087510263D-04 
  796    -1.1796282126390722D+00     1.6924722477704547D+01     2.5262296378831425D+01     2.7004636073507213D+39     7.9447022655265939D-05     6.4089111597322379D-06     2.5792923411255403D-05     1.7674581907853914D-01     1.7221565432036802D-08     8.2118070795600921D-01     1.3520914830342518D-05     1.2270662495759476D-03     2.5746419214354618D-05     2.0616156487931549D-04     9.4403532751410956D-05     2.5751234175968180D-04     2.4904472087510214D-04 
  797    -1.1721764809108059D+00     1.6927148523611144D+01     2.5261132846433267D+01     2.7004666875936345D+39     7.9447022655265939D-05     6.4093965581006813D-06     2.5557458655732143D-05     1.7674517045557831D-01     1.7103654739150691D-08     8.2118134859226721D-01     1.3472510957429510D-05     1.2271224595231899D-03     2.5746717753454313D-05     2.0616156487931540D-04     9.4403532751410939D-05     2.5751234175968167D-04     2.4904472087510205D-04 
  798    -1.1647637055051465D+00     1.6929562016133674D+01     2.5259973921832776D+01     2.7004697639127401D+39     7.9447022655269403D-05     6.4098755885603946D-06     2.5323475514185349D-05     1.7674452099209297D-01     1.6985985589124292D-08     8.2118199022497595D-01     1.3425048776107979D-05     1.2271775653750447D-03     2.5747022528927150D-05     2.0616156487931585D-04     9.4403532751411063D-05     2.5751234175968225D-04     2.4904472087510258D-04 
  799    -1.1573894497885706D+00     1.6931963096839615D+01     2.5258819557688139D+01     2.7004728363574717D+39     7.9447022655276340D-05     6.4103318175390988D-06     2.5092044757647560D-05     1.7674386913641056D-01     1.6868156678828929D-08     8.2118263434261375D-01     1.3378145969855863D-05     1.2272320140362451D-03     2.5747332547174615D-05     2.0616156487931558D-04     9.4403532751410939D-05     2.5751234175968185D-04     2.4904472087510218D-04 
  800    -1.1500532884166254D+00     1.6934351905192843D+01     2.5257669707413352D+01     2.7004759049356814D+39     7.9447022655279813D-05     6.4107839504612655D-06     2.4864793818877934D-05     1.7674321832330721D-01     1.6750831677133229D-08     8.2118327756620903D-01     1.3332140414950255D-05     1.2272854123988274D-03     2.5747646572860718D-05     2.0616156487931567D-04     9.4403532751411010D-05     2.5751234175968189D-04     2.4904472087510227D-04 
  801    -1.1427547918774669D+00     1.6936728578319950D+01     2.5256524325157339D+01     2.7004789696568316D+39     7.9447022655279813D-05     6.4112230120418214D-06     2.4635246729237687D-05     1.7674256649610513D-01     1.6633671774022060D-08     8.2118392194039628D-01     1.3286958796092904D-05     1.2273378448657725D-03     2.5747965899141225D-05     2.0616156487931576D-04     9.4403532751411045D-05     2.5751234175968233D-04     2.4904472087510267D-04 
  802    -1.1354935335437603D+00     1.6939093250902235D+01     2.5255383365801171D+01     2.7004820305926036D+39     7.9447022655269403D-05     6.4116146065606240D-06     2.4411479081198312D-05     1.7674191218978081D-01     1.6516423376203787D-08     8.2118456891658873D-01     1.3242518470097994D-05     1.2273894072154625D-03     2.5748291255829736D-05     2.0616156487931562D-04     9.4403532751410974D-05     2.5751234175968149D-04     2.4904472087510183D-04 
  803    -1.1300600077815201D+00     1.6940858373322651D+01     2.5254246784947209D+01     2.7004850877715549D+39     3.9723511327632969D-05     6.4119642722900298D-06     2.4211026955489489D-05     1.7674142136818615D-01     1.6428736067274714D-08     8.2118505435048181D-01     1.3209851749276673D-05     1.2274273017867727D-03     2.5748538794180042D-05     2.0616156487931585D-04     9.4403532751411010D-05     2.5751234175968202D-04     2.4904472087510236D-04 
  804    -1.1264569716944614D+00     1.6942031832952029D+01     2.5253680127881548D+01     2.7004866147793604D+39     3.9723511327634701D-05     6.4121422006900177D-06     2.4085248278301687D-05     1.7674109354648049D-01     1.6370262578413576D-08     8.2118537861270688D-01     1.3188268899711117D-05     1.2274523360537541D-03     2.5748705331086929D-05     2.0616156487931589D-04     9.4403532751411063D-05     2.5751234175968202D-04     2.4904472087510236D-04 
  805    -1.1210810455431854D+00     1.6943787119485042D+01     2.5253114549090098D+01     2.7004881408698113D+39     7.9447022655264198D-05     6.4123240908833558D-06     2.3978031750127550D-05     1.7674060157167998D-01     1.6282665510784855D-08     8.2118586530926567D-01     1.3156262737617852D-05     1.2274894561791114D-03     2.5748957206372931D-05     2.0616156487931558D-04     9.4403532751410903D-05     2.5751234175968158D-04     2.4904472087510187D-04 
  806    -1.1139289998520371D+00     1.6946116577602696D+01     2.5251986594907278D+01     2.7004911906959665D+39     7.9447022655265939D-05     6.4126677032228478D-06     2.3769196399358332D-05     1.7673994432218154D-01     1.6166162440805582D-08     8.2118651570791758D-01     1.3114715506722682D-05     1.2275376282112084D-03     2.5749299755032781D-05     2.0616156487931553D-04     9.4403532751410921D-05     2.5751234175968131D-04     2.4904472087510169D-04 
